platform,classid,classname,finishnum,studynum,school,schoolshort
www.icourse163.org,1002529009,消费者保护法,,5314,西南大学,SWU
www.icourse163.org,1002533011,电子商务,,4582,四川大学,SCU
www.icourse163.org,1002526011,电磁学（非物理类理工专业适用）,,2435,西安交通大学,XJTU
www.icourse163.org,1002530008,管理沟通,,2572,四川大学,SCU
www.icourse163.org,1001555011,改进合作学习,,36751,爱课程,icourse
www.icourse163.org,1002534002,健康评估,,11185,北京大学,PKU
www.icourse163.org,1002597050,现代煤化工概论,,328,北京化工大学,BUCT
www.icourse163.org,1002337007,船舶防火与灭火,,315,大连海事大学,DLMU
www.icourse163.org,1002710008,化学与健康,,314,青岛科技大学,QUST
www.icourse163.org,1002531010,分子生物学,,4441,中南大学,CSU
www.icourse163.org,1002600009,生活中的自制乐器与演奏,,6367,华中师范大学,CCNU
www.icourse163.org,1002598013,学校音乐教育新体系——小学音乐课程示范教学,,4050,中央音乐学院,CCOM
www.icourse163.org,1002525011,工程估价,,3154,四川大学,SCU
www.icourse163.org,1002536010,质量管理,,2404,四川大学,SCU
www.icourse163.org,1001752275,吴文化史,,1709,苏州大学,SUDA
www.icourse163.org,1002530013,现代企业物流,,2897,四川大学,SCU
www.icourse163.org,1002599007,工尺谱概论,,2119,中央音乐学院,CCOM
www.icourse163.org,1002010029,环境规划,,3895,北京师范大学,BNU
www.icourse163.org,1002735006,兽医外科手术学,,130,华中农业大学,HZAU
www.icourse163.org,1002701011,实用英语,,130,长沙航空职业技术学院,CAVTC-
www.icourse163.org,1002739008,数据结构,,107,华中农业大学,HZAU
www.icourse163.org,1002725002,迷人的材料世界,,102,西北工业大学,NWPU
www.icourse163.org,1001918004,法学通论,,84,中南财经政法大学,ZNUEDU
www.icourse163.org,1002694003,应急法专题研究,,31,中国政法大学,cupl
www.icourse163.org,336004,新生研讨课,,16302,四川大学,SCU
www.icourse163.org,1002597009,西方音乐史(下),,3871,中央音乐学院,CCOM
www.icourse163.org,1002604008,西方音乐史(上),,6269,中央音乐学院,CCOM
www.icourse163.org,1002529014,国家税收,,3895,西南财经大学,SWUFE
